,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
3310,baru kemarin hari kamis sekarang hari jumat saja waktu singkat ya,0,0,0,0,0,0,0,0,0,0,0,0
3311,pimpin cerocos bawah nderomos jancuk deh,1,1,1,0,0,0,0,0,1,1,0,0
3312,islam ideologi negara emban wajib sebar dakwah amp jihad sama pei as sebar demokrasi amp ussr sebar komunis karang jalan damai kadang perang syariat ada hukum syriyah amp kharajiyah,0,0,0,0,0,0,0,0,0,0,0,0
3313,aduhternyata kamu salah paham yadlm islam kafir beda jadi kafir harbi muahid kafir dzimmi,0,0,0,0,0,0,0,0,0,0,0,0
3314,bahas tangkap ikan potasracun sampah plastik kok bahas tugas tentara nasional indonesia al,0,0,0,0,0,0,0,0,0,0,0,0
3315,iya anjir,0,1,0,0,0,0,0,0,0,0,0,0
3316,wujud katolik terpusatterstrukturteroganisasi sangat baik pusat vatikan jadi nu bisa mengambilmerebut peran pei vatikan semua lebih mudah,0,0,0,0,0,0,0,0,0,0,0,0
3317,siapa bilang orang hina agama kena hukum pidana malah orang benar maksud hina agama ucap kata buat mayoritas singgung langsung hujat kena hukum,0,0,0,0,0,0,0,0,0,0,0,0
3318,kacung terima perintahntidak terima kritikannsemoga bisa cukup jelas pimpin hanya simbol kacungnkacung dikacungkacung tetap terimankarena kacung tunas subur semerbak harum bunga bangkai,1,1,1,0,0,0,0,0,1,1,0,0
3319,ada masih rindu suhao itu kroni kroni yang pernah kayak sama rezim suhao mereka jual bangsa sendiri,0,0,0,0,0,0,0,0,0,0,0,0
3320,jadi rahasia umum bongnkoruptornrampoknpelaku maksiatnpelaku bisnis maksiatnkaum lgbtnpenjilatndukun sesatndukun cabulnbla bla blantergabung bani cebong,1,1,0,1,0,0,0,1,0,0,1,0
3321,walaupun mata buta lihat alam maya hati buta terima cahaya benar alam,0,0,0,0,0,0,0,0,0,0,0,0
3322,cebong selalu pindah on masuk kemako brigade mobil,1,1,1,0,0,0,0,0,1,1,0,0
3323,aku serius ngewe sama kamu sumpah,0,1,0,0,0,0,0,0,0,0,0,0
3324,teroris buddha perintah kerah cyber army bikin hoaks amp retas akunakun prorohingya,1,0,0,1,1,0,0,0,0,0,1,0
3325,kamar guru terus musholannnah kalau kristen doa aula atas kristen terlalu banyaknnaku kan punya teman kristen sebut sih a sih a di minta sama guru buat ambil cas laptopnyanndan tempat di,0,0,0,0,0,0,0,0,0,0,0,0
3326,partai adil sejahtera jadi paai lacur beyek jadi germonnapakah partai adil sejahtera sadar susilo bambang yudhoyono otak balik kriminalisasi lhi politik islam khianat prabowohatta langgar pilih presiden hancur citra islam nnpks susup antek be,1,1,0,1,1,0,0,1,0,0,1,0
3327,dear driver kamu yang tukar orang buat anter gue gue sih masalah asal pintar dongok puter puter cari rumah gue sudah pakai driver ganti dongok buang waktu gue banget buat tunggu tai,1,1,0,1,0,0,0,0,1,0,1,0
3328,mulai maki cebong kaum codotplaying korban much,1,1,0,1,0,0,0,0,1,0,1,0
3329,ikut gue baca kamu kira setan wkwk,0,1,0,0,0,0,0,0,0,0,0,0
3330,juga orang paling rasa islami bangun narasi tuju dapat beda bagai liberal sekuler munafik antek asing,0,0,0,0,0,0,0,0,0,0,0,0
3331,kalau tidak betah makanya dari kemarin minta desak majelis musyawarat rakyat sidang istimewa turun jokowi,1,0,1,0,0,0,0,0,1,1,0,0
3332,mata gue sipit,0,0,0,0,0,0,0,0,0,0,0,0
3333,gue paling normal member autis xfxfxx,0,1,0,0,0,0,0,0,0,0,0,0
3334,najis banget kamu kenapa sih bully adik atipxfxfxxe,1,1,0,1,0,0,0,0,1,0,1,0
3335,buaya nya gede gede,0,0,0,0,0,0,0,0,0,0,0,0
3336,teriak bubar partai komunis indonesia bagai orang pulsa listrik rumah habis malah kutuk semua orang ketidaktahuannya sendiri,1,0,1,0,0,0,0,0,1,1,0,0
3337,ini tren konsumsi video terus beumbuh perlu lebih banyak data,0,0,0,0,0,0,0,0,0,0,0,0
3338,lukman hakim saifuddin cara substansial percaya agama,0,0,0,0,0,0,0,0,0,0,0,0
3339,bajing iya sebut pantas buat orang kayak kamu ah,1,1,1,0,0,0,0,0,1,1,0,0
3340,allah mohon cepat ganti presiden biar indonesia selamat,0,0,0,0,0,0,0,0,0,0,0,0
3341,jawa pos paul pogba selebrasi gol dengar tiru suara monyet,0,0,0,0,0,0,0,0,0,0,0,0
3342,dukung prabowo surat pemberitahuan tahun arb sda orangorang bejat tabiat kasar masuk orang gtgt moga laknat allah,1,1,1,0,0,0,0,0,1,1,0,0
3343,iya tentara nasional indonesia memang nafsu banget ikut perintah doktrin karya makanya dukung soekarno bubar parlemen dekrit,1,0,0,1,0,0,0,0,1,0,1,0
3344,buat kamu usah bahas ekonomi moral meni deh gue mau tahu kamu siapa pakai akun tulis nama kayak kamu antek asing bukan gara gara asing kayak congor kamu negara gue jadi hina kayak begini tega,1,1,1,0,0,0,0,0,1,1,0,0
3345,banget sih jadi alucard,1,1,1,0,0,0,0,0,1,1,0,0
3346,soehao dalang segala bencong hehe,0,1,0,0,0,0,0,0,0,0,0,0
3347,bubar komisi berantas korupsi kuat lembaga negara sistem politik,1,0,0,1,0,0,0,0,1,0,0,1
3348,aku juga bukan cuma nayeon member kali suka ngepost instagram story mereka suka bilang lesbi karena budak cinta banget sama kali,0,0,0,0,0,0,0,0,0,0,0,0
3349,xexxan tubuh kurus walau muda orang milik punggung sudah lihat tegap lebar mata sipit dua tanda kelopak garis wajah lihat gambar watak galaknncont,0,0,0,0,0,0,0,0,0,0,0,0
3350,pakcoy ih nya pacar kuuu,1,1,1,0,0,0,0,0,1,1,0,0
3351,indosiar elang mahkota teknologi grup selalu gembel kalau siar bola,1,1,0,1,0,0,0,0,1,0,1,0
3352,tampil serasa paling suci dunia laku kayak setan punya empati sama keluarga korban bom kemarin,1,1,1,0,0,0,0,0,1,1,0,0
3353,benar cebong eh berudu olah terfait accomplianies calon presiden tetap gubernur hidup tetap tenang nikmat banget gue kalau begini buat main cebong,1,1,0,1,0,0,0,0,1,0,1,0
3354,tau kok pasu nasi bungkusyg kasihan mereka rasa daerah khusus ibukota skrgbuat daerah khusus ibukota harap bersabarini coba wkwk,0,0,0,0,0,0,0,0,0,0,0,0
3355,aduh lebay nyanank didik soehao kata benar bob hasan pernah jadi menteri kabinet bangun masa jabat cuma bulan maret xexx mei bob hasan aka muhammad h,0,0,0,0,0,0,0,0,0,0,0,0
3356,manusia monyet semua mamalia buta warna,0,0,0,0,0,0,0,0,0,0,0,0
3357,betapa biadab teroris buddha myanmar,1,1,0,1,1,1,0,0,0,0,1,0
3358,rupiah haneul suka sepong kontolyang on retweet,0,1,0,0,0,0,0,0,0,0,0,0
3359,baca onta masa nnmoga adik bayi cowok nan mau aku modusin haha,0,0,0,0,0,0,0,0,0,0,0,0
3360,mampus tembak banget silvy kamu urus dapur punya program suka serang terus gue gue debat final pilih kepala daerah jakarta,1,1,1,0,0,0,0,0,1,1,0,0
3361,ngentot aris sexyn cerita dewasa memek merah memek basah memekjandaxexxa,0,1,0,0,0,0,0,0,0,0,0,0
3362,gue anjing penasaran iya iya lah bicara maju kamu sini garuda kuping budek,1,1,1,0,0,0,1,0,0,1,0,0
3363,bro kamu sebut kitab suci fiksi berai semua agama bukan wahyu nyata surat pemberitahuan tahun mutlak cara harfiah filosofis langgar yakin umat agama konstitusi norma agama kamu nista semua agama paling kotor ateis mati,1,1,1,0,1,0,0,0,0,1,0,0
3364,sontoloyo sok paling benar mungkin ipar sama allah subhanahu wa taala xfxfxxxfxfxxxfxfxx,1,1,1,0,1,0,0,0,0,1,0,0
3365,akibat putus cinta sahabat sendiri entot yang penting sama sama lubang lebih rapat bool memek xexxa,0,1,0,0,0,0,0,0,0,0,0,0
3366,deklarasi pilih kepala daerah aman anti hoaks paguyuban budidaya lele jabon,0,0,0,0,0,0,0,0,0,0,0,0
3367,ahok lantik gubernur bukan anis anis pantas jadi gubernur,1,0,1,0,0,0,0,0,1,1,0,0
3368,tahun agama buddha cukup kokoh adab masyarakat masa hingga mampu bangun candi amat luas candi sewu prambanannpd waktu sama anut agama hindu utara bangun candi tak kalah besar,0,0,0,0,0,0,0,0,0,0,0,0
3369,itu hendak kata begini harus keras lawan keras pei kung fu kadang perlu pakai tai chi lembut guna kuat lawan,0,0,0,0,0,0,0,0,0,0,0,0
3370,mulut buaya adalah,0,0,0,0,0,0,0,0,0,0,0,0
3371,kalau mau buat hoaks pintar sedikit dongudah dungu jangan begokasian ikut nya ikut dungu tololxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfx,1,1,1,0,0,0,0,0,1,1,0,0
3372,urus duit siapa apa kalau hitung bisnis perintah indonesia untung kita tepuk tangan kalau buntung risiko punya rezim model begini itu telah tahu harga janji harga wajar wajar buat siapa,0,0,0,0,0,0,0,0,0,0,0,0
3373,jadi ada plakat isi kerja sama polisi indonesia sama polisi tionghoa turut jelas polisi mereka tolak harus markas besar lihat foto malah kayak selamat,1,0,0,1,0,0,0,0,1,0,1,0
3374,bela ibu asma dewi bagai bentuk solidaritas atas kejam rezim anti islam,1,0,1,0,0,0,0,0,1,1,0,0
3375,tolol banyak bela nista agama sudah sangka,1,1,0,1,1,0,0,0,0,0,1,0
3376,wah kurang minum kopi luwak biar deg degan alias kocak sih pak bolot pas depan congor xfxfxxbxfxfxx,0,1,0,0,0,0,0,0,0,0,0,0
3377,hasil akhir nyata lindung ahok dakwa nista agama,1,0,1,0,1,0,0,0,0,1,0,0
3378,cieada mau nariknarik gatot nurmantyo saing jokowi nihgak pas lah tentara nasional indonesia aktif lohkalau buat prabowo mau tinggal,1,0,1,0,0,0,0,0,1,1,0,0
3379,usah debat sama kampret otak di rendam kencing onta,1,1,0,1,0,0,0,0,1,0,1,0
3380,khofifah rupa srikandi nu pantas duduk kursi gubernur jawa timur damping emil dardak bagai wakil bagus khofifah emil jawa timur satu,0,0,0,0,0,0,0,0,0,0,0,0
3381,awal pikir nyeleneh tuhan ku cipta anjing babi jelas kitab haram nya bahkan babi sentuh kulit nya basah sudah masuk haram akal ku sampai kesana mungkin aku kurang baca,0,0,0,0,0,0,0,0,0,0,0,0
3382,malam juga banyak pck kerja cocot komersial,1,1,0,1,0,0,0,0,1,0,1,0
3383,mu gue ikut berita bencongbencong yaelah,0,1,0,0,0,0,0,0,0,0,0,0
3384,tomohon rupa pusat ajar agama kristen katolik tempat khusus doa meditasi sebut bukit kasih buah tempat suci indah tenang tomohoninternationalflowerfestivalnnnor,0,0,0,0,0,0,0,0,0,0,0,0
3385,kalau cuma soal lokalisasi agama nu kalah kreatif kristen protestan indonesia kristen jawa batak bagai p,0,0,0,0,0,0,0,0,0,0,0,0
3386,iklan ahok jahat bikin darah didih bangsat penuh propaganda memang kamu kira islam radikal kalau mau,1,1,1,0,1,0,0,0,0,1,0,0
3387,pbb pandang naik cara signifikan paling bagus pasang presiden incumbent lawan gatot nurmantyo amp yusril,0,0,0,0,0,0,0,0,0,0,0,0
3388,guys presiden blusuk an hampir seluruh pelosok negeri jokowi dengar langsung keluh ingin warga sea ecek sendiri program perintah nih video pimpin duduk sama rendah diri sama tinggi sama r,0,0,0,0,0,0,0,0,0,0,0,0
3389,warga badui selesai ingat tradisi seba pendopo perintah kabupaten lebak lanjut beemu gubernur banten wahidin halim hari sabtu seba baduy,0,0,0,0,0,0,0,0,0,0,0,0
3390,setan sih kamu,1,1,1,0,0,0,0,0,1,1,0,0
3391,gue celeng bikin synna emosi jangan mancing dong,0,0,0,0,0,0,0,0,0,0,0,0
3392,cebong kelojot takjil ganti presiden kalau kalian waras buat takjil sama bukan amuk amuk karuanngiliran presiden hina kalian mingkemngantipresiden ngantipresidenkacung,1,1,0,1,0,0,0,0,1,0,1,0
3393,kampang memang,1,1,0,1,0,0,0,0,1,0,1,0
3394,rezim tukang tipu hoaks anti kritik,1,0,0,1,0,0,0,0,1,0,1,0
3395,cebong kurang kopi eta mahxfxfxxnharga harga naik aku bisa beli padahal utang xfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
3396,tokoh politik berangan sama perintah makin berani bicara kasar jauh etika sih prabowo berani bilang elite goblok siapa dia maksudanda sekolah mana oi kapan anda akan jadi presidenanggota dewan berani bilang menteri agama bangsat,0,1,0,0,0,0,0,0,0,0,0,0
3397,cara pikir bayi tabung padu sperma kampret onta jangan pernah ragu,1,1,1,0,0,0,0,0,1,1,0,0
3398,monyet di sumber masih hidup tuhxfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
3399,kata cebong nah telur naik cuma an berisik dasar kampret miskin xfxfxxfxfxfxxfxfxfxxf,1,1,0,1,0,0,0,0,1,0,1,0
3400,selamat sore twit hari presiden jokowi pimpin rapat batas ratas istana presiden bogor rabu bahas kena cepat laksana usaha online single submissionoss ikut beberapa poin arah simak,0,0,0,0,0,0,0,0,0,0,0,0
3401,bagaimana selesai kasus impor alat utama sistem tahan brigade mobil pak kalau mampu mending mundur pak,1,0,1,0,0,0,0,0,1,1,0,0
3402,aww good luck aku suka pusing kalau bahas budaya populer,0,0,0,0,0,0,0,0,0,0,0,0
3403,nama gatot saptono al al khaththath status sangka kasus mufakat makar duga dukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
3404,jelang pilih kepala daerah perintah kabupaten garut kebut cetak ribu elektonik kartu tanda duduk,0,0,0,0,0,0,0,0,0,0,0,0
3405,iya indonesia hebat indonesia banjir tenaga kerja asing pak jokowi keren deh top banget kalau presiden umur hidup ayo dukung jokowi balik solo ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
3406,anjinganjing orde baru kayak memang tukang ngibulkgk malu aku ustaz,1,1,1,0,0,0,0,0,1,1,0,0
3407,indosat tai,1,1,0,1,0,0,0,0,1,0,1,0
3408,maiyah ada aman selalu aman masingmasing tiap diri hadir maiyah prajurit aman selalu ajar saling aman nyaman bahagia muhammad sapril,0,0,0,0,0,0,0,0,0,0,0,0
3409,enggak terlalu lebih cukup butuh presiden tidak takut miskin haahilang kuasa tahta,0,0,0,0,0,0,0,0,0,0,0,0
3410,ayat apa dingajikan perintah rang bunuh penggal kafir,1,0,0,1,1,0,0,0,0,0,1,0
3411,komunis siapa,0,0,0,0,0,0,0,0,0,0,0,0
3412,nan,0,0,0,0,0,0,0,0,0,0,0,0
3413,lalu saudara aji moga allah izin gus ipulmbak puti jadi gubernur wakil gubernur jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
3414,puisi sukmawati puisi sang iblis,1,1,1,0,0,0,0,0,1,1,0,0
3415,jijik kunyuk,0,1,0,0,0,0,0,0,0,0,0,0
3416,ada otak tara gender cuma telanjang dasar mesum cacat,1,1,1,0,0,0,1,1,0,1,0,0
3417,jam ih aisya nya lesbixfxfxx ioixonemakrab,0,1,0,0,0,0,0,0,0,0,0,0
3418,bismillah superior printing harga ecer lgnpoloskprint ratus empat puluh lima ribu lusinlgnpolos kprintk bahan rena dri fit pe sp info order pin fd wa instagram sri yono bolanet pilih kepala daerah jersey for sale jersey goes to festival thumb,0,0,0,0,0,0,0,0,0,0,0,0
3419,udik benar kasihan mau tidur,1,1,1,0,0,0,0,1,0,1,0,0
3420,hari saksi mulai tani masyarakat ulama perintah dukung program kapal manusia suriah upa ton beras ahyudin presiden act yuk simak jelas lebih lengkap video ikut letshe,0,0,0,0,0,0,0,0,0,0,0,0
3421,mesti proyek asing kata nasionalis pancasilaiskoq pilih asing janganjangan antek asing nih,1,0,1,0,0,0,0,0,1,1,0,0
3422,ainya bacot kamu,1,1,1,0,0,0,0,0,1,1,0,0
3423,nyata tol utang jepang lewat jokowi layak makzul turun jokowi,1,0,1,0,0,0,0,0,1,0,0,1
3424,akulturasi suatu agama suatu daerah niscaya pei kristen jawa jalan bareng tradisi jawa kenapa ada istilah kristen nusantara kristen kristen islam islam sebut isl,0,0,0,0,0,0,0,0,0,0,0,0
3425,ajar aji ayat cocok cocok penis penggal kafir pahala biadab,1,1,0,1,1,0,0,1,0,0,1,0
3426,kirim foto kontol kalian fulln kalau tearik video call,0,1,0,0,0,0,0,0,0,0,0,0
3427,jangan sombong tau he manusia sumber bau bau kaki bau bau udel bau ketek congean korong cileuh bau kepala bau mulut bau karbit jengkol comberan bangkai,0,1,0,0,0,0,0,0,0,0,0,0
3428,layan kontol security meeting room for the video,0,1,0,0,0,0,0,0,0,0,0,0
3429,anjing tai goblok idiot bangsat monyet babi fuck kont kangen goblok nniya tau kasar banget maaf,1,1,1,0,0,0,1,1,0,1,0,0
3430,menang aniessandi usut komisi pemelihan umum dkiwalau telatdr awal banyak tidak wajarkampanyeintimidasidll,1,0,0,1,0,0,0,0,1,0,1,0
3431,gue tinggal beli batagor balik belum mulai anjir ngaret,0,1,0,0,0,0,0,0,0,0,0,0
3432,e tidak a k itu gue mute anjir,0,1,0,0,0,0,0,0,0,0,0,0
3433,wah bawang nya asing nih juragan,0,0,0,0,0,0,0,0,0,0,0,0
3434,mampus kamu anak langsung nongol,1,1,1,0,0,0,0,0,1,1,0,0
3435,tidak oum buat jodohnnntu pakai pelet jepang dek lebih effektifnnhonda beat honda jazz bxexxa,0,0,0,0,0,0,0,0,0,0,0,0
3436,peluang jadi tokoh ubah pak lukman jelas hidup allah subhanahu wa taala sesat,1,1,0,1,1,0,0,0,0,0,1,0
3437,sini om jilat memek nya mau enggak,0,1,0,0,0,0,0,0,0,0,0,0
3438,anjirnngue ecek kali kali buat itu cewek benar apa cowok siapa tau tipu kayak video lain nyata asli cewek xfxfxxadnnterlepas gender tetap enggak benar sih astaga xfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxad moga adek gue begini amin,0,1,0,0,0,0,0,0,0,0,0,0
3439,nniklan bego buat paai bego pilih bego,1,1,0,1,0,0,0,0,1,0,1,0
3440,tambah acak acak lagi pahlawan siang gagal kudeta partai komunis indonesia tidak pakai gelar pahlawan,0,0,0,0,0,0,0,0,0,0,0,0
3441,kubu prabowo selalu nilai negatif bijak jokowi pilih presiden,1,0,0,1,0,0,0,0,1,0,1,0
3442,mau dong ngewe kayak,0,1,0,0,0,0,0,0,0,0,0,0
3443,kampang kamu anjing,1,1,1,0,0,0,0,0,1,1,0,0
3444,xexxcmbak ikut meetingxexxdnnxexxckatanya apa apa tadixexxdnnlha berai tadi ajak meeting suruh sih diam kayak patungnnmiskom somplak xfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
3445,biaya ambil alih mayoritas saham pt fi us miliar minimum utang perban asing bagai pegang saham mayoritas taro duit bangun smelter murni bangkit listrik belum lagi biaya xexxcdeep cave mini,0,0,0,0,0,0,0,0,0,0,0,0
3446,anies ombudsman wakil tidak sama ombudsman republik indonesia ingat ingat yannombudsman ri ombudsman perwakixexxa,0,0,0,0,0,0,0,0,0,0,0,0
3447,lebay benar duda ya,1,0,1,0,0,0,0,0,1,1,0,0
3448,presiden keluh minim publikasi asi games xviii asi games,0,0,0,0,0,0,0,0,0,0,0,0
3449,angkat tradisi budaya rakyat banyuwangi kunci sukses bec,0,0,0,0,0,0,0,0,0,0,0,0
3450,iya iya dulu pas acara tempo wakil tim sukses aniessandi kan sih indra j piliang wkwk tukang narkoba,1,0,1,0,0,0,0,0,1,1,0,0
3451,cowok hobi swafoto tidak beda nya sama lekong amp banci kaleng,1,1,0,1,0,0,0,1,0,0,1,0
3452,salah sebut keberserahdirian bapak menteri agama ekspresi tuhan datang layan bukan minta sembah,1,0,0,1,1,0,0,0,0,0,1,0
3453,tak dipungkiri rezim jokowi rezim anti islam,1,0,1,0,1,0,0,0,0,1,0,0
3454,cebong kampret bilang penting infrastruktur jalan terus apa lain mahal naikxfxfxxbxfxfxxxfxfxaxbd,1,1,1,0,0,0,0,0,1,1,0,0
3455,amerika tahu orang tiap tahun pindah agama kristen agama islam,0,0,0,0,0,0,0,0,0,0,0,0
3456,nama sandirawa cundang bubar kalau cuma urus kasus ecek ecek berani urus bantu likuiditas bank indonesia rumah sakit sumber waras lain,1,0,0,1,0,0,0,0,1,0,0,1
3457,giat bhayangkara bina aman tertib masyarakat aiptu main sembiring sambang thomas masyarakat desa labuh labo beri pesan aman tertib masyarakat anti berita hoaks isu sara ujar benci sea jaga satu sama situasi aman tenaga kerja asing lapor,0,0,0,0,0,0,0,0,0,0,0,0
3458,orang orang sumbu pendek enggak protes prabowo tolak beri sumbang hadap orangorang rohingya,1,0,0,1,0,0,0,0,1,0,1,0
3459,tolak atur perintah ganti undang undang tolak rezim otoriter atur perintah ganti undang undang pintu masuk lengser jokowi,1,0,1,0,0,0,0,0,1,0,0,1
3460,jadi masih sama gagal paham kena gagal rangkul dari tadi cuap cuap percuma gagal paham contoh kelompok mana kemarin presiden aman aman tidak saat,0,0,0,0,0,0,0,0,0,0,0,0
3461,wkwk mampus kamu jung ruby,1,1,1,0,0,0,0,0,1,1,0,0
3462,tong mana waktu pak presiden hina,0,0,0,0,0,0,0,0,0,0,0,0
3463,kalau saya bicara saya kata ahmad dhani monyet babi anjing itu boleh,1,1,1,0,0,0,0,0,1,1,0,0
3464,cinta buta cinta tak dengar lihat fakta ada pei kotor kucing rasa coklat tidak prof,0,0,0,0,0,0,0,0,0,0,0,0
3465,mampus kamu kalah kan lawan gue,1,1,1,0,0,0,0,0,1,1,0,0
3466,anjir salah tag wkwk apa kamu gue jennie zumi lisa wkwk,0,1,0,0,0,0,0,0,0,0,0,0
3467,apes beneeeer jadwal shift pagi cuma hari besok off lusa shift malam sabtu depan badan makin cungkring ampuuuun zzzzzz,0,0,0,0,0,0,0,0,0,0,0,0
3468,koruptor teroris langgar ham beratkoruptor bunuh rakyat pelanmembikin rakyat miskinbodoh hilang hak struktur sistematisrakyat banyak kurang gizi lapar dewan wakil rakyat malah sibuk korupsi,0,0,0,0,0,0,0,0,0,0,0,0
3469,tuju siapa pasang jokowi saya tuju tidak coblos pasang sebut,0,0,0,0,0,0,0,0,0,0,0,0
3470,tiba tiba batal putus sikap syahrir ubah cegah tokoh paai tionghoa indonesiaxexxxexx kata teguh,0,0,0,0,0,0,0,0,0,0,0,0
3471,bunga melati bunga bangkai kalau kata bagaimana,0,0,0,0,0,0,0,0,0,0,0,0
3472,bubar amp usir yordania,1,0,0,1,0,0,0,0,1,0,0,1
3473,presiden minta sistem izin usaha integrasi segera terap ratas presiden minta izin usaha integrasi segera terap,0,0,0,0,0,0,0,0,0,0,0,0
3474,memang ahok siapa orang penting hanya nista agama,1,1,1,0,1,0,0,0,0,1,0,0
3475,ngei gue nikmat mana orang orang sengaja ikut desak desa angkut umum senggol bokong doang,0,0,0,0,0,0,0,0,0,0,0,0
3476,bacot reza urus anak istri tapi gara gara reply saya jadi galau lagixfxfxxad,1,1,1,0,0,0,0,0,1,1,0,0
3477,lah gue sipit sipit mata barangkali warna beda,0,0,0,0,0,0,0,0,0,0,0,0
3478,pasang jepret racun tikus coba perhati di rumah banyak sisa makan sera sampah cecer bila jangan heran kalau tikustikus liar tikus masuk rumah tearik bau makan bukan mau non,0,0,0,0,0,0,0,0,0,0,0,0
3479,kan dungu kalau km make gelang dan di tempat jadi perkara ikut intimidasi cara langsung km libat gelang baru duga bagai bentuk konspirasi,1,1,1,0,0,0,0,0,1,1,0,0
3480,sebut kampung nagita slavina begini reaksi ayu ting ting,0,0,0,0,0,0,0,0,0,0,0,0
3481,aku pacar pernah sama se agama malah sama muslim hindu buddha xfxfxx lucu,0,0,0,0,0,0,0,0,0,0,0,0
3482,tragedi nyata salah satu upaya komunis prabowo,1,0,1,0,0,1,0,0,0,1,0,0
3483,nah kamu tau sendiri jaman megawati korupsi nya sedikit jaman susilo bambang yudhoyono banyak,1,0,1,0,0,0,0,0,1,1,0,0
3484,siapa pasang calon gubernur wakil gubernur unggul inews debat kandidat jawa tengah malam atau,0,0,0,0,0,0,0,0,0,0,0,0
